Accession	p-value	fold_change
281360786	0.14	0.5719063545150501
24649047	0.71	0.9580272822665268
24640119	0.73	1.0773930753564154
2623856	0.09	1.7899159663865547
24642093	0.25	20.454545454545453
28572992	0.29	1.2969488973738033
189459186	0.75	0.07280490253979986
161078695	0.00511	0.4608695652173913
24642130	0.39	1.313861297181819
221510752	0.1	0.6420876623376623
54650722	0.04	0.3339285714285714
24664813	0.19	1.3793103448275863
28574095	0.07	1.670731707317073
24644246	0.07	11.366181601565826
18858161	0.38	0.9162790697674419
28574695	0.4	0.345088161209068
19920598	0.9	0.4652147889519297
21355325	0.85	1.3244615421148866
21356777	0.18	0.12900449905783715
19920710	0.81	1.0272727272727273
21483382	0.17	1.4292237442922375
21358081	0.77	0.8757637474541752
17738281	0.68	1.0734177215189873
24652804	0.54	0.860655737704918
21355103	0.77	0.8422939068100358
24660927	0.16	1.5665236051502145
21358529	0.77	0.9647058823529412
24580965	0.23	1.597021180359426
19922250	0.09	2.789473684210526
17737741	0.23	0.9121338912133892
25012361	0.08	1.7008180935029749
24666151	0.23	0.6278195488721805
442625177	0.52	1.1290681137207792
19920362	0.53	1.2321428571428572
17863010	0.82	1.1512605042016806
189181829	0.4	0.28478423076923076
11125712	0.38	0.9757709251101322
62862214	0.6	0.8072289156626506
24584804	0.47	0.78
161077298	0.76	1.1462765957446808
45550640	0.47	1.2485595889859507
21483372	0.02	6.084332842929457
85724874	0.53	1.1498470948012232
21355883	0.69	1.075208913649025
45549574	0.17	2.011029411764706
221330456	0.37	0.0
28573956	0.83	1.0182996307300671
442630463	0.17	0.66796875
442632730	0.21	1.3802083333333333
42519979	0.09	2.8770156993677634
24580725	0.81	1.123076923076923
42519942	0.98	3.4504819226398413
28573383	0.63	0.6218097447795824
17737987	0.63	0.9267782426778243
21357911	0.14	0.424604958677686
41058199	0.57	1.2340425531914894
24762418	0.13	1.3333333333333333
189182168	0.42	0.7813765182186235
442621248	0.34	0.6679389312977099
28316839	0.66	0.918552036199095
386763875	0.59	1.5801536462488888
19920966	0.32	1.6262135922330097
20130425	0.19	0.3916909541260031
17137178	0.65	1.084033613445378
24643957	0.63	0.3593616442614034
358030387	0.61	1.0843373493975903
161077961	0.00963	0.4444773109243697
218506051	0.19	0.7951729005578605
442626167	0.37	0.44158261484047456
24650248	0.94	0.7319587628865979
18858041	0.27	1.6166883963494132
78706626	0.03	0.4418604651162791
40215746	0.94	0.7325815173433781
24647837	0.35	0.2644677419354839
221329898	0.86	0.8850574712643678
24664058	0.3	0.6822840409956076
281362525	0.13	0.40045642926946834
24650979	0.00108	0.12023095238095238
161077947	0.35	1.272
18033962	0.95	0.9842088287355647
386765852	0.13	2.044767214694989
221331205	0.86	0.07700458915090971
20130413	0.21	0.4557522123893805
24639220	0.7	0.5331484243751727
386769981	0.84	1.0303030303030303
24654994	0.26	1.524526697399633
17137724	0.63	1.3065217391304347
239916022	0.2	5.981988408381631
24651589	0.59	0.4634518181818182
442616464	0.31	1.2544378698224852
157816600	0.48	1.463768115942029
21430566	0.59	1.2252747252747254
221330275	0.78	0.9441340782122905
550545982	0.88	2.7800574157983413
7264718	0.58	0.8214405057094512
116007988	0.5	1.4922737306843268
24667411	0.08	1.4761904761904763
42520986	0.41	1.212926457709483
386770598	0.34	0.81445618055067
189181799	0.86	0.9310344827586207
24582869	0.42	1.1367521367521367
21355865	0.24	0.43228411477467055
38048681	0.16	0.7835497835497836
161076602	0.24	2.054380664652568
45549201	0.11	3.323615160349854
16769858	0.63	0.6084768229217679
442622868	0.2	0.6292630769230769
201065915	0.38	1.2402597402597402
161077092	0.75	0.7925
20152093	0.66	0.8474611027984436
18921097	0.04	0.4123007194244604
21357089	0.56	0.5134274647887324
18921115	0.04	2.5033557046979866
17137702	0.51	1.1187214611872147
28573192	0.5	1.1602787456445993
21357707	0.84	1.037837837837838
442623553	0.92	0.48012938214521156
386766504	0.04	1.5778894472361809
28571092	0.18	2.0
8312	0.39	1.271889400921659
386769582	0.85	0.08546784283346245
18543207	0.2	1.8229703284348018
54650598	0.36	0.8754448398576512
19922210	0.03	0.494949494949495
411147476	0.53	0.8417721518987342
17647653	0.38	0.8451612903225807
19921040	0.19	0.4925925925925926
19922328	0.42	0.8231292517006803
17137506	0.05	1.7036328871892925
201065699	0.26	1.5277777777777777
386765802	0.85	0.9635038834951456
442622054	0.04	1.302439024390244
386766168	0.14	1.401531104280518
17737417	0.25	1.657992565055762
19920436	0.92	0.9902912621359223
1542877	0.000901	5.056962025316456
17137682	0.49	1.2841835568125939
19923004	0.14	3.6867372408962202
24657790	0.07	2.230305841840092
442634007	0.35	4.3998135939363205
195480325	0.07	0.0461314437414975
45550410	0.09	1.8575744752044563
22026822	0.46	1.41530453242344
28571351	0.64	0.8053612612612613
18859885	0.29	0.5265694782029697
24667051	0.28	0.6185185185185185
442621447	0.18	1.785185105843625
19922346	0.07	4.528844787425316
24657414	0.02	2.815551428742587
21355613	0.26	1.7392341819510153
24648776	0.46	1.2724657267413297
45552991	0.51	1.2166301969365427
24654988	0.22	1.378839590443686
24668870	0.36	0.48118279569892475
442633349	0.53	0.5643215517241379
221513045	0.65	0.8701298701298701
24658169	0.79	1.0594059405940595
24656569	0.000118	2.610236970839245
19922860	0.78	1.0485436893203883
24642691	0.46	0.6455223588939232
24641837	0.57	1.218131838516682
24584413	0.38	1.3225806451612903
442620329	0.73	0.968437618304179
24582356	0.14	1.6370967741935485
24642193	0.14	0.32589502882515503
18859747	0.89	0.9536423841059603
161015969	0.35	0.6376852689871984
18859859	0.16	1.2565217391304349
386768226	0.03	1.440281030444965
66771361	0.83	0.9179775280898876
24645847	0.12	0.2750527841679009
24643345	0.95	1.028298906592038
27820077	0.95	1.2049134863837443
208612512	0.37	0.33710327531125905
24643638	0.27	1.287206266318538
236167	0.98	0.5580357142857143
24643078	0.88	0.9732192910453021
162951793	0.44	1.8585858585858586
21356873	0.66	0.7258064516129032
21430888	0.58	1.385611510791367
56317631	0.42	1.7479213009956158
24583894	0.1	2.1375921375921374
19920696	0.17	0.6175115207373272
21357801	0.66	1.0494791666666667
18859729	0.46	0.15727862835857687
281361147	0.18	1.4522410399482741
24660308	0.79	0.8455284552845529
24666733	0.16	51.352996513751314
24644599	0.18	0.8323728089619252
25012675	0.94	0.9978328990335457
21355443	0.77	1.0325581395348837
221307698	0.21	1.4841930116472546
24641696	0.17	0.5024390243902439
221330172	0.45	1.2941176470588236
240849657	0.35	3.1316754967736973
24666641	0.12	1.7979274611398963
24581660	0.09	1.2482758620689656
156938522	0.02	2.5127137855125663
24661811	0.05	2.9386322529375972
85857454	0.13	2.1097560975609757
195568390	0.4	0.6448675833599814
45554813	0.29	1.304245283018868
162944936	0.55	1.1340949288178839
24658981	0.42	0.3415281561542731
78706696	0.51	0.7879428916915626
21711783	0.95	1.0437352245862883
17946643	0.95	0.9077421194102793
19921524	0.96	1.0236618342246806
24668440	0.52	0.6209048361934477
45549332	0.53	1.0083333333333333
24648308	0.18	0.5583250015622071
20130117	0.15	1.2648648648648648
24653045	0.53	0.716504208767861
28572118	0.98	0.7087070570316466
221330949	0.07	2.4489457197624946
24642107	0.81	1.080906148867314
386769846	0.07	0.1416813559322034
45549423	0.07	0.5833333333333334
442623865	0.58	1.1892888806959332
162944940	0.68	0.11181261252552592
78707210	0.09	0.5626598465473146
28575014	0.06	1.2384615384615385
17136780	0.93	3.215466073750259
24652218	0.26	0.7333333333333333
19920510	0.5	0.7256944444444444
4467343	0.99	0.8740740740740741
24665169	0.41	2.8626373626373627
17647993	0.23	0.6625108108108108
45550766	0.03	0.6298342541436464
157010	0.14	0.010369520988559349
221329989	0.01	1.3793103448275863
221329780	0.3	0.7956656346749226
68051301	0.68	0.9267246269195467
24650420	0.95	1.0806451612903225
195327883	0.91	1.0902527075812274
28571570	0.52	0.49223348890550256
221329926	0.98	1.0
21358611	0.07	1.314207650273224
24640932	0.99	1.2098793713794644
18543203	0.43	0.8900134180430618
24650526	0.63	0.9135617302642305
17986013	0.6	0.8068334237036614
158703276	0.12	0.0
386763685	0.95	0.8908629441624365
281366822	0.03	0.5922330097087378
116007504	0.66	1.1692184363736744
17137642	0.7	1.6079706456587635
442633765	0.03	1.8803986710963456
386769842	0.25	1.593873438716201
20129451	0.37	0.5945330296127562
24580804	0.44	0.053405846929632635
157346	0.88	0.9620065211330772
45550118	0.34	1.2356828193832599
17137150	0.27	1.5586792563611227
24584679	0.46	0.6941702479338843
442621495	0.47	0.5415162454873647
223634478	0.07	0.04678674198017692
24585488	0.12	0.2644950495049505
19922194	0.39	1.3672566371681416
161078446	0.94	0.9083333333333333
359280010	0.2	0.41730974164188994
21357837	0.3	1.3443396226415094
19921698	0.57	1.1734079678746976
24583283	0.9	0.617579779723242
24664023	0.18	0.4186505599502476
532164761	0.11	0.47385276822175754
24663949	0.03	3.0661527602577214
45550461	0.46	2.008969094445645
20151675	0.68	0.6769386352733732
17738153	0.73	1.0726495726495726
1171238	0.98	0.6597127818379147
24581119	0.51	0.7170275802995912
21064345	0.36	0.650887573964497
21358171	0.01	0.4855958579881657
24649301	0.55	1.1935483870967742
18857939	0.09	2.263888888888889
320544282	0.3	1.574625679057324
116008159	0.44	0.9791961612864878
5678955	0.93	1.0
17737379	0.99	0.9313984168865436
19922308	0.31	0.7634408602150538
24644051	0.11	1.7020353055481952
281364638	0.82	0.9852216748768473
17737701	0.76	0.9722222222222222
108384774	0.04	1.396039603960396
24584372	0.26	0.4904642414940845
161078736	0.09	1.4086021505376345
297372446	0.38	0.6782608695652174
281365675	0.25	1.3008174531556878
4691240	0.99	1.0878661087866108
442617030	0.03	2.1556714118050953
41058189	0.31	2.398042462160618
442629949	0.7	1.3684379785153082
21355309	0.1	2.1333607972884248
24655662	0.38	0.6741071428571429
38048745	0.43	0.8135593220338984
19921494	0.9	0.9945945945945946
307938362	0.87	1.9097756556471315
442625174	0.11	2.071405887078193
68051297	0.1	0.45555555555555555
442632294	0.31	51.71741935483871
20128857	0.7	0.7428725039401487
24641779	0.71	0.14513944089295908
42520625	0.92	0.4759043835181883
442631391	0.54	1.1040462427745665
24653843	0.99	1.0209424083769634
19922836	0.32	0.8044444444444444
21356091	0.84	1.0380392069799969
15291683	0.35	1.4084147090006138
442623526	0.7	0.8671328671328671
24647263	0.19	0.6337448559670782
24662479	0.26	1.4202453987730062
320544943	0.99	1.3551225508696638
21358347	0.53	1.0814332247557004
221329672	0.44	1.0041056413090679
386771029	0.26	1.2642487046632125
24762671	0.85	0.8314606741573034
202028513	0.18	2.298241704959017
5731771	0.51	0.4419279248373246
3421009	0.81	0.8613890752122946
78706886	0.52	1.1620185922974768
442631236	0.04	3.7828074628465047
25009667	0.3	1.7954810836780863
41615470	0.41	0.7442218798151001
442620648	0.51	0.211649785697308
18543209	0.47	1.1241959772086996
17944470	1.0	0.8933333333333333
45552311	0.25	0.0025151208558388547
161083174	0.25	1.328
44885228	0.9	1.3183574498284902
21955245	0.37	1.1034504574038693
281362232	1.0
221513359	0.58	1.109419908177358
24641752	0.51	1.7087236863614073
24643190	0.1	0.7697127139364304
19920956	0.31	0.6349809885931559
24668018	0.28	1.3693693693693694
24652268	0.88	0.8868613138686131
45549565	0.48	0.5184176385246358
24650074	0.19	0.4249381935410307
24656938	1.0
25012323	0.29	0.697495183044316
21358295	0.35	0.18743362068965516
116007964	0.92	0.4555237365385391
19922174	0.97	0.9891540130151844
17737609	0.12	0.6411764705882353
442616543	0.14	0.3607879482001668
20129491	0.13	1.2138084632516704
85726412	0.6	0.5328420378083947
42520839	0.95	0.9375
3820873	0.21	0.8211382113821138
24643838	0.17	3.558325467769696
20129763	0.17	1.4916067146282974
19922442	0.37	0.0
18859941	0.18	0.48582619047619047
24642713	0.26	1.7618118429231644
42519935	0.7	1.0743801652892562
20129087	0.23	2.0556200964895615
359279994	0.65	1.0771349862258952
18859929	0.62	0.9432989690721649
18446909	0.04	2.6416666666666666
28316864	0.54	0.7972037989370998
17136914	0.81	1.1103896103896105
18859997	0.39	1.4162679425837321
225380645	0.35	1.683677616376958
24646457	0.68	0.5888207188619828
19920472	0.5	0.38046521455864485
113204897	0.23	12.322116614144438
386765102	0.61	0.38593918540205807
18447461	0.02	0.42861283185840704
20130121	0.16	0.33760409836065575
41618538	0.22	1.2802547770700636
18543307	0.37	0.625649696443299
24663419	0.13	0.08343429389222169
19921092	0.16	1.5180329510383475
23397616	0.00044500000000000003	0.08601194690265486
21357195	0.98	0.9897172236503856
320545179	0.06	1.3358256221221507
218505853	0.16	1.6013513513513513
442628320	0.2	1.2685185185185186
17647683	0.97	0.7722940677966101
281361487	0.49	1.1542553191489362
24655429	0.49	0.7828571428571428
24585015	0.26	0.35379999999999995
28573431	0.43	8.228271146992508
24642950	0.12	0.0
379699050	0.04	2.7255935486777494
21356265	0.38	0.42690784032040396
45550777	0.00965	0.29202611940298506
20976906	0.35	1.7611940298507462
20130179	0.26	0.6212871287128713
8309	0.68	0.8018575851393189
189459052	0.83	1.0947368421052632
442620572	0.33	1.8820507710872718
24645887	0.39	0.6869158878504673
18858137	0.7	1.35
24645309	0.83	1.4076947168707599
19528521	0.43	0.7835616438356164
24585633	0.27	1.6119402985074627
24651937	0.47	1.25
24642004	0.82	1.0308880308880308
21430596	0.06	0.6512820512820513
28574473	0.74	60.13180786686838
442629495	0.34	1.2504892367906066
262051011	0.17	0.4127659574468085
320545759	0.56	1.1727272727272726
1890170	0.00951	0.38071065989847713
201065893	0.39	1.4175526941006158
281362627	0.21	1.7603407199280823
19528593	0.6	1.140625
20129129	0.32	1.780701754385965
24653196	0.96	0.8723637878684427
237874297	0.13	1.5333371793275785
442623406	0.32	0.604484347826087
19921026	0.35	0.38734979690958055
124248442	0.86	0.9978902953586498
6537312	0.66	1.0892193308550187
442618971	0.83	0.976271186440678
219990725	0.66	1.0042372881355932
24582092	0.29	1.32561505065123
21464338	0.42	1.22533748701973
21355927	0.01	2.049019607843137
24586282	0.1	0.8661616161616161
17738249	0.63	1.0898743047964277
24660200	0.05	0.2770780856423174
17738105	0.21	1.4558823529411764
221330472	0.13	0.6976744186046512
24644438	0.33	4.172874030761408
223029591	0.4	0.005267568538249731
42520971	0.62	1.3581947907410123
21357121	0.36	1.2578947368421052
221460401	0.83	0.04834821976983967
442621586	0.01	0.50158133514775
20129683	0.39	1.139404945750512
45552645	0.68	1.0727953193550523
24584376	0.74	0.8758620689655172
21687233	0.58	1.2656716417910447
20129913	0.65	0.7368175491715013
24943076	0.84	2.303390329775147
19528567	0.7	0.7095304703074193
19921354	0.63	3.526406252448893
17986127	0.64	0.8947368421052632
24648592	0.28	0.59375
19528013	0.52	0.746049032789037
19920856	0.97	0.5071546124066496
221331160	0.41	1.6619718309859155
442618835	0.0018100000000000002	1.8504672897196262
442615656	0.54	1.0
24651111	0.99	1.234084996014421
190684758	0.03	0.28484848484848485
1667486	0.91	0.9408911040268989
21356509	0.34	2.790610357223495
24642254	0.42	0.828752642706131
24651231	0.13	2.5862033607971338
19527695	0.48	1.2344117955347473
20151467	0.03	0.052275275812309285
442633952	0.00337	0.5727272727272728
17648007	0.54	1.4571742260095686
19921236	0.83	0.6878612716763006
281366799	0.76	0.9043250327653998
363987304	0.24	1.2231638418079096
195487195	0.25	1.2423398328690807
21355313	0.79	1.0341296928327646
21356895	0.81	1.0289855072463767
41616580	0.82	0.1177328895873779
16974690	0.16	1.8512396694214877
6118518	0.5	1.4313725490196079
21429758	0.000248	12.20373582240236
17136262	0.00883	1.5991902834008098
1749774	0.16	2.1591112043065954
24586232	0.07	1.7886178861788617
17647717	0.48	0.7824896825396827
17136560	0.82	1.3986122081974288
24646581	0.55	2.0527817919075146
221331130	0.26	6.887017720246324
24644361	0.98	0.9803921568627451
21356243	0.54	1.9200239768847844
442624539	0.59	1.2119205298013245
17647759	0.57	1.9649129639004634
28573963	0.32	1.7933357662184541
281364435	0.46	1.2223893831178323
21356079	0.42	1.2830188679245282
16198015	0.5	0.8347826086956521
161077628	0.43	0.11856696047767984
45550776	0.04	1.9767552634085928
24586046	0.24	1.1153846153846154
21356677	0.87	0.5785760479746016
1255595	0.77	1.1395348837209303
24642822	0.09	0.4344693488109513
17137148	0.45	1.4837593102455946
24653992	0.42	0.9006284902122855
221474639	0.67	0.824597926881885
1100983	0.07	2.8876404494382024
162951765	0.39	1.5045045045045045
24642872	0.57	1.0994152046783625
24654393	0.54	1.204460966542751
320543705	0.15	2.46189010989011
24581558	1.0
47271244	0.14	0.7838150289017342
24580610	0.41	0.04609312393116495
18860065	0.38	1.7186747758819256
24648954	1.0	0.3989843920371351
19921118	0.56	1.0202910462123043
165972515	0.86	1.273536611169217
24762433	0.16	1.32
24581742	0.29	1.420493015158005
4200304	0.21	1.4693446088794926
442634213	0.79	6.0499884553220955
17137424	0.53	0.6968277945619336
442627357	0.009009999999999999	0.2643873417721519
3645954	0.00487	1.8793103448275863
21357869	0.21	2.9024798304643635
21355873	0.5	0.7699530516431925
42520818	0.13	1.3374777975133214
19921696	0.06	3.2441624697494933
28572018	0.49	2.0344089177919282
24645942	0.48	0.5835622560672552
386763940	0.73	0.5105027433603073
42520602	0.44	0.777292576419214
18447024	0.08	1.589928057553957
78706546	0.07	3.4960701581740525
85725250	0.03	1.9182389937106918
19922386	0.16	3.004618389233774
24643817	0.28	1.6793425487209213
28573741	0.39	1.3787610619469026
281360228	0.41	1.2062642187078259
17933724	0.16	2.8610245011264888
442624631	0.33	1.4673312938483984
20130331	0.95	1.2812123588896047
221330370	0.46	1.24
19920424	0.44	1.2911392405063291
442617504	0.17	2.222369588948856
21464446	0.14	0.7393162393162394
219990629	0.46	1.342115169924968
24658034	0.76	1.0457516339869282
397172470	0.2	2.0841121495327104
343962652	0.72	1.4627450980392156
24641546	0.88	5.395802633530338
25012828	0.8	0.9362244897959183
17647247	0.02	1.7476851851851851
42520983	0.2	0.3467278989667049
19921166	1.0
442616708	0.32	0.625387844497171
383505558	0.45	1.3380281690140845
320545415	0.33	0.02394034929690237
24652107	0.08	1.3220338983050848
24650949	0.64	0.8657933724061373
66772349	0.52	0.7778268907563025
281363419	0.81	0.8145161290322581
157816278	0.94	1.0482603815937148
17647687	0.14	3.503422887461367
42520007	0.33	0.8210197710718002
42519974	0.38	22.397438680269154
42520467	0.1	3.078953904147572
24649156	0.02	2.614678899082569
21356245	0.93	1.0172413793103448
442633302	0.17	1.465986394557823
19921038	0.43	1.1229508196721312
24580579	0.24	1.5151515151515151
42520610	0.94	0.9790874524714829
45647151	0.11	6.650611478412018
24644766	0.04	1.778523489932886
21356933	0.7	1.1402877697841727
19922060	0.35	1.2761555419030755
17945268	0.7	1.5156280972374896
24666101	0.48	0.8624393592442893
78706836	0.53	0.7087011349306431
18858205	0.99	1.1881095630595204
442630496	0.45	1.5771985777691215
38048499	0.18	0.7802197802197802
317008629	0.02	0.24089036144578316
24647434	0.31	0.4281391466272835
337729657	0.44	0.8270925110132159
85726460	0.06	0.580317037037037
24667314	0.74	0.967741935483871
24647770	0.34	1.3366834170854272
24666004	0.37	0.0
116008008	0.56	1.1061946902654867
221330868	0.1	1.7841726618705036
442617999	0.91	0.800990099009901
24585117	0.5	1.3333333333333333
24656127	0.28	0.5546691176470588
